"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","6,025.7",""
"2020","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.625",""
"2020","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","13,393,729.4",""
"2020","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11,817,526.5",""
"2020","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.321",""
"2020","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11,400,379.6",""
"2020","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,040,460.5",""
"2020","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.321",""
"2020","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11,400,379.6",""
"2020","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,040,460.5",""
"2020","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.919",""
"2020","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","11,120,926.3",""
"2020","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9,800,903.0",""
"2020","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.714","p"
"2020","Belgium","Current prices, million euro","Gross domestic product at market prices","456,892.9","p"
"2020","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","391,152.8","p"
"2020","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.538",""
"2020","Bulgaria","Current prices, million euro","Gross domestic product at market prices","61,331.0",""
"2020","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44,233.5",""
"2020","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.476",""
"2020","Czechia","Current prices, million euro","Gross domestic product at market prices","215,257.0",""
"2020","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","185,518.8",""
"2020","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.444",""
"2020","Denmark","Current prices, million euro","Gross domestic product at market prices","312,516.6",""
"2020","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","280,718.8",""
"2020","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.265","p"
"2020","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3,367,560.0","p"
"2020","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,853,267.9","p"
"2020","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.319",""
"2020","Estonia","Current prices, million euro","Gross domestic product at market prices","26,834.5",""
"2020","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19,947.5",""
"2020","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","187.406",""
"2020","Ireland","Current prices, million euro","Gross domestic product at market prices","372,868.5",""
"2020","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","313,648.2",""
"2020","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","77.310","p"
"2020","Greece","Current prices, million euro","Gross domestic product at market prices","165,326.4","p"
"2020","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","173,270.8","p"
"2020","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","98.668","p"
"2020","Spain","Current prices, million euro","Gross domestic product at market prices","1,121,948.0","p"
"2020","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,058,419.7","p"
"2020","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.042","p"
"2020","France","Current prices, million euro","Gross domestic product at market prices","2,302,860.0","p"
"2020","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,075,948.5","p"
"2020","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.144","p"
"2020","Croatia","Current prices, million euro","Gross domestic product at market prices","50,189.6","p"
"2020","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47,466.6","p"
"2020","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","91.849",""
"2020","Italy","Current prices, million euro","Gross domestic product at market prices","1,653,577.2",""
"2020","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,479,947.0",""
"2020","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.257","p"
"2020","Cyprus","Current prices, million euro","Gross domestic product at market prices","21,548.4","p"
"2020","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21,206.7","p"
"2020","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.784",""
"2020","Latvia","Current prices, million euro","Gross domestic product at market prices","29,511.0",""
"2020","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23,100.7",""
"2020","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","139.851",""
"2020","Lithuania","Current prices, million euro","Gross domestic product at market prices","49,507.2",""
"2020","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39,205.6",""
"2020","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.411",""
"2020","Luxembourg","Current prices, million euro","Gross domestic product at market prices","64,221.1",""
"2020","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","51,905.8",""
"2020","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.831","p"
"2020","Hungary","Current prices, million euro","Gross domestic product at market prices","136,622.0","p"
"2020","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","123,600.5","p"
"2020","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","154.452",""
"2020","Malta","Current prices, million euro","Gross domestic product at market prices","13,083.3",""
"2020","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,527.1",""
"2020","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.595","p"
"2020","Netherlands","Current prices, million euro","Gross domestic product at market prices","800,095.0","p"
"2020","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","700,514.6","p"
"2020","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.647",""
"2020","Austria","Current prices, million euro","Gross domestic product at market prices","379,320.6",""
"2020","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","315,564.8",""
"2020","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","134.506",""
"2020","Poland","Current prices, million euro","Gross domestic product at market prices","523,667.8",""
"2020","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","487,169.3",""
"2020","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.891","p"
"2020","Portugal","Current prices, million euro","Gross domestic product at market prices","200,087.6","p"
"2020","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","175,822.0","p"
"2020","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.251","p"
"2020","Romania","Current prices, million euro","Gross domestic product at market prices","218,165.2","p"
"2020","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169,702.3","p"
"2020","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.014",""
"2020","Slovenia","Current prices, million euro","Gross domestic product at market prices","46,918.0",""
"2020","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,459.8",""
"2020","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.005",""
"2020","Slovakia","Current prices, million euro","Gross domestic product at market prices","92,079.3",""
"2020","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","82,879.2",""
"2020","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.027",""
"2020","Finland","Current prices, million euro","Gross domestic product at market prices","236,169.0",""
"2020","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","199,481.5",""
"2020","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.634",""
"2020","Sweden","Current prices, million euro","Gross domestic product at market prices","475,431.5",""
"2020","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","440,770.3",""
"2020","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","127.166",""
"2020","Iceland","Current prices, million euro","Gross domestic product at market prices","19,025.2",""
"2020","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,204.1",""
"2020","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.026",""
"2020","Norway","Current prices, million euro","Gross domestic product at market prices","318,335.7",""
"2020","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","369,171.8",""
"2020","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.296","p"
"2020","Switzerland","Current prices, million euro","Gross domestic product at market prices","659,730.8","p"
"2020","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","525,671.1","p"
"2020","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","United Kingdom","Current prices, million euro","Gross domestic product at market prices",":",""
"2020","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.245",""
"2020","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,185.6",""
"2020","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,414.0",""
"2020","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.885","e"
"2020","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10,766.3","e"
"2020","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,450.7","e"
"2020","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2020","Albania","Current prices, million euro","Gross domestic product at market prices","13,068.9","e"
"2020","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2020","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.033",""
"2020","Serbia","Current prices, million euro","Gross domestic product at market prices","46,796.4",""
"2020","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37,550.0",""
"2020","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","165.317",""
"2020","Turkey","Current prices, million euro","Gross domestic product at market prices","626,576.2",""
"2020","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","966,863.6",""
"2020","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.445",""
"2020","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","17,506.7",""
"2020","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,231.3",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","141.502",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,771.6",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,703.9",""
