"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2011","European Union - 28 countries (2013-2020)","18 years or over","Total","Median equivalised net income","Euro","15,242",""
"2011","European Union - 28 countries (2013-2020)","18 years or over","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","From 25 to 49 years","Total","Median equivalised net income","Euro","15,788",""
"2011","European Union - 28 countries (2013-2020)","From 25 to 49 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","From 25 to 54 years","Total","Median equivalised net income","Euro","15,968",""
"2011","European Union - 28 countries (2013-2020)","From 25 to 54 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","From 50 to 64 years","Total","Median equivalised net income","Euro","16,538",""
"2011","European Union - 28 countries (2013-2020)","From 50 to 64 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","From 55 to 64 years","Total","Median equivalised net income","Euro","16,278",""
"2011","European Union - 28 countries (2013-2020)","From 55 to 64 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","Less than 60 years","Total","Median equivalised net income","Euro","15,187",""
"2011","European Union - 28 countries (2013-2020)","Less than 60 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","60 years or over","Total","Median equivalised net income","Euro","14,382",""
"2011","European Union - 28 countries (2013-2020)","60 years or over","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","Less than 65 years","Total","Median equivalised net income","Euro","15,256",""
"2011","European Union - 28 countries (2013-2020)","Less than 65 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2011","European Union - 28 countries (2013-2020)","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","65 years or over","Total","Median equivalised net income","Euro","13,910",""
"2011","European Union - 28 countries (2013-2020)","65 years or over","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","Less than 75 years","Total","Median equivalised net income","Euro","15,140",""
"2011","European Union - 28 countries (2013-2020)","Less than 75 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","75 years or over","Total","Median equivalised net income","Euro","13,437",""
"2011","European Union - 28 countries (2013-2020)","75 years or over","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","Total","Total","Median equivalised net income","Euro","15,041",""
"2011","European Union - 27 countries (2007-2013)","Total","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","Total","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 6 years","Total","Median equivalised net income","Euro","14,569",""
"2011","European Union - 27 countries (2007-2013)","Less than 6 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2011","European Union - 27 countries (2007-2013)","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 6 to 11 years","Total","Median equivalised net income","Euro","13,950",""
"2011","European Union - 27 countries (2007-2013)","From 6 to 11 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2011","European Union - 27 countries (2007-2013)","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 12 to 17 years","Total","Median equivalised net income","Euro","13,426",""
"2011","European Union - 27 countries (2007-2013)","From 12 to 17 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 16 years","Total","Median equivalised net income","Euro","14,046",""
"2011","European Union - 27 countries (2007-2013)","Less than 16 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 16 to 24 years","Total","Median equivalised net income","Euro","13,648",""
"2011","European Union - 27 countries (2007-2013)","From 16 to 24 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 16 to 64 years","Total","Median equivalised net income","Euro","15,715",""
"2011","European Union - 27 countries (2007-2013)","From 16 to 64 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","16 years or over","Total","Median equivalised net income","Euro","15,261",""
"2011","European Union - 27 countries (2007-2013)","16 years or over","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 18 years","Total","Median equivalised net income","Euro","13,958",""
"2011","European Union - 27 countries (2007-2013)","Less than 18 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 18 to 24 years","Total","Median equivalised net income","Euro","13,808",""
"2011","European Union - 27 countries (2007-2013)","From 18 to 24 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 18 to 64 years","Total","Median equivalised net income","Euro","15,816",""
"2011","European Union - 27 countries (2007-2013)","From 18 to 64 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","18 years or over","Total","Median equivalised net income","Euro","15,325",""
"2011","European Union - 27 countries (2007-2013)","18 years or over","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 25 to 49 years","Total","Median equivalised net income","Euro","15,870",""
"2011","European Union - 27 countries (2007-2013)","From 25 to 49 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 25 to 54 years","Total","Median equivalised net income","Euro","16,054",""
"2011","European Union - 27 countries (2007-2013)","From 25 to 54 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 50 to 64 years","Total","Median equivalised net income","Euro","16,637",""
"2011","European Union - 27 countries (2007-2013)","From 50 to 64 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","From 55 to 64 years","Total","Median equivalised net income","Euro","16,375",""
"2011","European Union - 27 countries (2007-2013)","From 55 to 64 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 60 years","Total","Median equivalised net income","Euro","15,269",""
"2011","European Union - 27 countries (2007-2013)","Less than 60 years","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
